stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,Class
27,10264,6367,1.33,5,9,1
27,6403,8348,2,3.3,3.8,0
28,158085,10215,2.1,3.25,3.6,1
28,7844,8613,2.05,3.1,4,0
28,6367,10238,2.25,3.1,3.4,0
28,9807,9768,9,5,1.33,2
28,9772,10264,1.53,3.75,7,1
28,7842,6403,2.2,3.2,3.4,1
28,10212,10214,2.38,3.2,3,1
28,8348,7841,2.8,3.3,2.45,2
28,9773,188163,1.1,9,23,2
29,8613,158085,2.38,3,3.25,0
29,10238,9807,2.38,3.25,3,2
29,10214,7842,2.15,3.1,3.6,1
29,7841,7844,2,3.2,4,1
29,9768,10212,1.2,6,15,1
29,10215,9772,12,4.75,1.3,2
29,10264,8348,1.44,4,8,0
29,6403,9773,8.5,4.33,1.4,1
29,188163,6367,2.3,3.1,3.2,1
3,10215,9768,8.5,4.33,1.4,2
3,9807,10212,2.3,3.1,3.25,0
3,9772,8348,1.2,6,15,1
3,6403,158085,2.1,3.2,3.6,0
3,10264,8613,1.5,3.6,8.5,1
3,9773,7842,1.17,6.5,17,1
3,6367,7844,2.9,3.1,2.5,0
3,188163,10214,2.9,3.1,2.5,1
3,10238,7841,2.38,3.1,3.1,0
30,9807,10215,2.2,3.2,3.4,0
30,7842,8613,2.25,3.1,3.4,1
30,6367,6403,2.6,3.1,2.8,2
30,10212,7844,2.38,3.2,3,1
30,9773,10214,1.29,5.5,10,1
30,158085,7841,2.6,3.2,2.7,0
30,9772,10238,1.14,7.5,17,1
30,10264,188163,1.36,4.75,8,1
30,8348,9768,13,5.25,1.25,2
31,10212,158085,2.2,3.2,3.4,2
31,8613,9807,1.95,3.1,4.33,1
31,7841,9772,8,4.5,1.4,2
31,6403,10264,3.8,3.3,2,1
31,7844,7842,2.4,3.1,3.1,0
31,10214,8348,2,3.4,3.75,2
31,10215,9773,9,4.5,1.36,2
31,10238,188163,2.05,3.4,3.6,2
31,9768,6367,1.13,8,21,1
32,6367,10215,2.5,3.2,2.8,1
32,8348,8613,2.63,3,2.88,0
32,188163,7841,3.1,3.1,2.4,0
32,158085,10214,1.85,3.4,4.33,1
32,9807,6403,2.6,3,2.88,2
32,9772,7844,1.11,9,19,1
32,10264,10238,1.44,4.33,7,1
32,7842,10212,2.05,3.4,3.6,1
32,9773,9768,3.25,3.1,2.3,2
33,7842,158085,2.25,3.2,3.3,0
33,10214,9807,2.15,3.25,3.4,0
33,10212,9772,9,5,1.33,2
33,7841,9773,4.2,3.5,1.85,2
33,9768,10238,1.1,9,23,1
33,10215,10264,3.75,3.4,2,0
33,8613,6367,2.2,3.1,3.5,1
33,6403,188163,1.7,3.6,5,2
33,7844,8348,2,3.3,3.8,1
34,188163,10215,1.57,4,5.75,1
34,9773,8613,1.29,5.5,9.5,1
34,10238,6403,2.3,3.5,2.9,0
34,8348,10212,2.05,3.5,3.5,1
34,6367,7841,2.45,3.1,3,2
34,158085,7844,2.38,3.5,2.8,0
34,9807,7842,3.1,3.5,2.2,1
34,9772,10214,1.1,9,21,1
34,10264,9768,7,4.33,1.44,2
4,158085,9773,9.5,4.5,1.36,2
4,8613,6403,2.88,3,2.63,2
4,7844,188163,1.95,3.2,4.2,1
4,10212,10238,1.83,3.4,4.5,1
4,8348,6367,2.25,3.1,3.4,0
4,7841,9768,7,4,1.5,2
4,10214,10215,1.65,3.6,5.5,1
4,9772,9807,1.25,5.5,13,1
4,7842,10264,3,3.2,2.4,1
5,10215,8613,2.88,3,2.63,2
5,9807,8348,2.1,3.25,3.5,1
5,10264,10212,1.75,3.5,4.75,1
5,6403,7841,1.95,3.2,4.2,2
5,6367,158085,2.6,3.1,2.8,0
5,9773,9772,2,3.2,4,1
5,188163,7842,2.8,3.1,2.6,2
5,10238,7844,2.45,3.1,3,0
5,9768,10214,1.29,5,12,1
6,158085,9807,2.4,3,3.2,0
6,9772,6403,1.25,5.5,13,1
6,8613,9768,9.5,5,1.33,0
6,7842,6367,1.73,3.4,5.25,1
6,10212,188163,1.73,3.6,4.75,1
6,8348,9773,15,5.5,1.22,0
6,10214,10238,1.91,3.4,4,0
6,7841,10215,1.62,3.6,6,1
6,7844,10264,3.5,3,2.25,2
7,10215,10212,4,3.1,2.05,1
7,6403,10214,2.2,3.5,3.1,1
7,10264,158085,1.53,4,6,0
7,9773,9807,1.14,7,21,1
7,6367,9772,10,4.75,1.33,0
7,7841,8613,2.05,3.3,3.6,1
7,10238,7842,2.5,3.2,2.88,1
7,9768,7844,1.29,5.5,10,1
7,188163,8348,2.38,3.1,3.1,0
8,158085,188163,1.85,3.2,4.75,0
8,9807,6367,1.83,3.4,4.5,1
8,9772,9768,2.2,3.2,3.4,2
8,7842,7841,2.2,3.1,3.5,0
8,8348,10238,2.3,3.2,3.2,2
8,7844,10215,1.7,3.6,5,0
8,10214,8613,1.91,3.25,4.33,0
8,9773,10264,1.33,4.75,9.5,0
8,10212,6403,1.91,3.4,4,2
9,10215,8348,2.35,3,3.25,0
9,8613,10212,2.7,3.2,2.6,2
9,6403,7844,2.15,3.2,3.5,2
9,10238,158085,2.1,3.1,3.75,0
9,10264,9807,1.5,4,6.5,1
9,188163,9772,13,5.25,1.25,2
9,9768,7842,1.2,6,15,1
9,7841,10214,2.3,3.1,3.3,1
9,6367,9773,11,5,1.29,2
1,8596,8548,6.5,4,1.5,2
1,9860,9927,2,3.25,3.25,1
1,8597,10251,2.4,3.2,2.62,1
1,8485,8066,1.73,3.4,4.2,2
1,9925,9800,1.17,6.5,17,1
1,8429,9938,3.6,3.25,2.1,1
10,9925,10251,1.33,5,9,1
10,9938,9800,1.73,3.5,5,1
10,9860,8485,2,3.4,3.75,0
10,8597,8596,2,3.4,3.75,2
10,8066,9927,2.4,3.4,2.8,2
10,8429,8548,10,4.75,1.33,2
11,8548,8066,1.22,6,13,1
11,9927,8429,1.73,3.75,4.5,1
11,9860,9925,5.5,3.5,1.67,2
11,8485,8597,2.2,3.4,3.2,1
11,9800,10251,2.6,3.3,2.62,0
11,8596,9938,2.4,3.3,2.88,0
12,9925,9927,1.29,5.25,11,1
12,9938,8485,2.05,3.3,3.6,1
12,10251,8066,1.67,3.6,5.5,2
12,8597,8548,7.5,4.2,1.44,2
12,9800,9860,2.75,3.25,2.6,2
12,8429,8596,2.8,3.25,2.5,0
13,9925,8597,1.2,6,15,1
13,9938,10251,1.91,3.4,4,1
13,9927,8548,6.5,4,1.53,0
13,9860,8429,1.57,4,6.5,1
13,8485,9800,1.73,3.5,5,1
13,8066,8596,2.38,3.2,3,0
14,8548,9800,1.17,7,15,1
14,10251,8485,2.3,3.4,3,0
14,8597,9938,2.9,3.4,2.38,1
14,8066,9860,2.6,3.4,2.6,2
14,8596,9927,2.4,3.5,2.75,1
14,8429,9925,11,5.25,1.29,2
15,8548,8485,1.33,5,9,1
15,9938,8429,1.53,4,7,0
15,9927,10251,2.1,3.3,3.5,2
15,9860,8596,1.91,3.4,4,1
15,8597,8066,2,3.4,3.75,2
15,9800,9925,10,4.75,1.33,2
16,9925,8066,1.2,6,13,1
16,9860,8548,5.25,3.6,1.67,1
16,8485,9927,2.1,3.4,3.4,1
16,9800,9938,2.88,3.4,2.38,2
16,8596,10251,2.38,3.4,2.88,0
16,8429,8597,2.6,3.3,2.6,1
17,8548,8429,1.2,6,15,1
17,9927,9860,2.5,3.25,2.62,1
17,10251,9925,5.5,4,1.57,1
17,8597,8485,2.4,3.3,2.9,2
17,8066,9938,2.8,3.4,2.4,2
17,8596,9800,1.83,3.5,4.33,2
18,9925,9860,1.33,5,8.5,0
18,9938,8548,5,3.5,1.73,0
18,9927,8597,2.2,3.3,3.3,2
18,10251,8429,1.53,4,6,1
18,8485,8596,1.91,3.3,4.2,1
18,9800,8066,2.4,3.5,2.75,1
19,8548,10251,1.33,5,9,1
19,9860,9938,2.2,3.3,3.3,0
19,8597,9800,1.9,3.4,4,2
19,8066,8485,2.75,3.4,2.5,2
19,8596,9925,8,4.5,1.4,2
19,8429,9927,2.7,3.4,2.5,1
2,8548,9860,1.44,4.2,7.5,1
2,9938,9925,5.75,4,1.57,0
2,9927,8485,2.1,3.3,3.5,2
2,10251,8596,2.1,3.3,3.6,1
2,8066,8429,1.8,3.5,4.5,2
2,9800,8597,2.4,3.3,2.88,0
20,8548,9925,2.3,3.3,3.1,2
20,9938,8596,1.72,3.6,5,1
20,9927,8066,1.9,3.5,3.8,1
20,10251,8597,1.8,3.5,4.5,2
20,8485,9860,2.3,3.5,2.87,1
20,9800,8429,1.9,3.4,4.2,1
21,9925,9938,1.36,4.5,9,0
21,9860,10251,2,3.4,3.75,0
21,8066,8548,9,4.5,1.36,2
21,9800,9927,2.3,3.25,3.1,0
21,8596,8597,2.5,3.25,2.87,0
21,8429,8485,3.5,3.3,2.1,1
22,8548,8596,1.2,6,16,1
22,9938,9927,1.67,3.5,5.5,2
22,10251,9800,1.91,3.4,4,1
22,8597,9860,2.6,3.3,2.62,2
22,8485,9925,5.5,3.5,1.67,1
22,8429,8066,2.2,3.5,3.1,1
23,9925,10251,1.33,5,9,1
23,9938,9800,1.72,3.5,5,1
23,9927,8596,1.9,3.3,4.2,0
23,9860,8066,1.57,3.8,6,1
23,8597,8429,1.9,3.2,4.33,2
23,8485,8548,4.2,3.75,1.8,0
24,8548,9938,1.4,4.5,8,1
24,10251,9927,2.1,3.4,3.4,0
24,8066,9925,9,4.75,1.33,0
24,9800,8597,2.3,3.25,3.1,0
24,8596,8485,3,3.25,2.4,1
24,8429,9860,3,3.25,2.37,1
25,9925,8548,2.25,3.3,3.2,0
25,9938,8066,1.66,3.6,5.5,0
25,9927,8429,2,3.3,3.8,1
25,9860,8485,2.3,3.3,3.2,1
25,8597,10251,2.5,3.3,2.8,0
25,9800,8596,2.2,3.25,3.4,0
26,8548,8597,1.2,6.5,13,1
26,9927,9925,6,4,1.53,0
26,9860,9800,1.66,3.75,5.25,0
26,8485,9938,2.2,3.4,3.2,0
26,8066,10251,2.5,3.25,2.75,1
26,8596,8429,2.2,3.4,3.2,2
27,9925,9800,1.22,6,15,1
27,9938,9860,2.2,3.3,3.4,2
27,10251,8596,2,3.25,4,0
27,8485,8597,1.66,3.6,5.5,0
27,8066,9927,2.5,3.25,2.8,2
27,8429,8548,7.5,4.2,1.44,2
28,8548,8066,1.16,7,15,2
28,9860,9927,1.9,3.4,4,1
28,8597,9925,7.5,4.2,1.44,2
28,9800,8485,3.1,3.3,2.3,0
28,8596,9938,2.75,3.3,2.5,2
28,8429,10251,2.4,3.2,3,2
29,9925,8596,1.16,6.5,17,1
29,9927,9938,2.5,3.4,2.75,1
29,10251,9860,2.6,3.2,2.75,1
29,8485,8429,1.67,3.6,5.25,1
29,8066,8597,2.1,3.4,3.4,1
29,9800,8548,7,4.33,1.44,2
3,9925,8596,1.2,6.5,13,1
3,9927,9938,2.4,3.3,2.88,0
3,9860,9800,1.73,3.5,5,1
3,8597,8429,2.1,3.3,3.5,1
3,8485,8548,5,3.5,1.73,0
3,8066,10251,2.4,3.3,2.88,0
30,8548,9860,1.4,4.33,8,0
30,9938,9925,5.5,3.6,1.66,0
30,10251,8485,2.4,3.25,2.9,0
30,8597,9927,2.7,3.25,2.6,0
30,8596,8066,2.3,3.2,3.1,1
30,8429,9800,2.4,3.25,3,0
31,9925,8429,1.2,6,15,1
31,9938,10251,2,3.3,3.75,0
31,9927,8485,2.3,3.3,3.1,0
31,9860,8597,1.66,3.5,5.5,1
31,8066,9800,2.1,3.3,3.5,1
31,8596,8548,7.5,4.2,1.44,2
32,8548,9927,1.33,5,9,1
32,9860,9925,4.75,3.6,1.73,0
32,8597,8596,2.15,3.4,3.3,1
32,8485,8066,1.83,3.5,4.33,1
32,9800,10251,2.62,3.25,2.62,0
32,8429,9938,2.88,3.4,2.38,2
33,9925,8485,1.3,5,10,1
33,9938,8597,1.73,3.6,4.75,0
33,9927,9800,1.75,3.6,4.5,2
33,10251,8548,6,3.6,1.62,2
33,8066,8429,2.1,3.4,3.4,0
33,8596,9860,3.2,3.4,2.2,0
34,8485,9925,6,3.6,1.61,2
34,8596,9927,2.4,3.3,2.87,1
34,8429,8597,2.3,3.4,3,1
34,10251,9938,2.4,3.4,2.8,2
34,9800,8066,2.3,3.25,2.87,2
34,8548,9860,1.4,4.33,7,1
35,9860,10251,1.67,3.75,5,2
35,8548,9925,2.38,3.3,3,1
35,9938,8485,2.1,3.3,3.5,0
35,8597,8596,2,3.4,3.6,0
35,9800,9927,2.3,3.3,3,2
35,8066,8429,2.2,3.3,3.25,0
36,9925,9938,1.3,5.25,10,1
36,8597,9800,2.1,3.4,3.4,1
36,9927,8066,2.05,3.4,3.5,0
36,8429,8596,2.2,3.3,3.25,2
36,8485,9860,2.37,3.25,3,0
36,10251,8548,6.5,3.8,1.53,0
37,8548,8485,1.25,5.5,12,1
37,8597,8066,2.25,3.2,3.25,1
37,9860,9938,2.25,3.2,3.25,1
37,8429,9927,2.62,3.2,2.75,2
37,8596,9800,2.1,3.4,3.4,2
37,10251,9925,6.5,4,1.5,0
38,9927,8597,2,3.3,3.75,2
38,9800,8429,1.91,3.4,4,2
38,8066,8596,2.2,3.3,3.25,2
38,8485,10251,1.95,3.4,3.8,1
38,9925,9860,1.22,6.5,11,0
38,9938,8548,7,4,1.5,2
4,9925,8548,2,3.3,3.8,2
4,9938,8597,1.8,3.5,4.5,2
4,10251,9927,2.15,3.3,3.4,2
4,9800,8485,2.9,3.3,2.38,2
4,8596,8066,2.1,3.4,3.4,2
4,8429,9860,3,3.4,2.3,2
5,8548,8597,1.25,5.5,12,1
5,9927,9925,4.75,3.6,1.73,2
5,10251,9938,2.3,3.25,3.1,1
5,8485,8429,1.67,3.6,5,2
5,8066,9800,2,3.3,3.8,2
5,8596,9860,2.88,3.3,2.38,1
6,9860,8066,1.8,3.5,4.5,1
6,8597,9925,6,3.6,1.62,2
6,8485,9938,2.1,3.4,3.4,2
6,9800,8596,2.3,3.3,3.1,0
6,8429,10251,2.5,3.4,2.7,2
6,8548,9927,1.29,5.5,10.5,1
7,9925,8485,1.33,4.5,11,1
7,9938,9860,2.38,3.4,2.88,1
7,9927,9800,1.91,3.4,4,1
7,10251,8548,5,3.5,1.73,2
7,8066,8597,2.4,3.3,2.88,1
7,8596,8429,2.1,3.4,3.4,1
8,9925,8429,1.2,6,15,1
8,9938,8066,1.8,3.6,4.5,1
8,9860,8597,1.8,3.6,4.33,2
8,8485,10251,2.25,3.4,3.1,2
8,9800,8548,8.5,5,1.33,1
8,9927,8596,2,3.5,3.6,1
9,8548,9938,1.29,5,11,0
9,10251,9860,2.38,3.25,3,0
9,8597,9927,2.25,3.4,3.1,1
9,8066,9925,6.5,3.8,1.53,2
9,8596,8485,2.25,3.4,3.1,2
9,8429,9800,2.38,3.3,3,2
1,8548,8596,1.2,6,15,1
1,9938,9860,2.25,3.3,3.1,1
1,8485,9925,5,3.75,1.67,2
1,8597,8429,1.85,3.4,4.33,1
1,10251,9800,1.83,3.4,4.5,1
1,8467,9927,2.7,3.2,2.6,0
10,9938,8548,4,3.4,1.91,2
10,9800,8429,1.91,3.3,4,2
10,8467,8596,2.1,3.3,3.5,1
10,9927,9860,2.4,3.2,3,1
10,10251,8485,2.1,3.3,3.5,1
10,9925,8597,1.22,5.5,15,1
11,8548,9800,1.25,5.5,12,1
11,8597,9938,3.1,3.3,2.3,2
11,9860,10251,2.5,3.25,2.8,0
11,8485,8467,2,3.3,3.8,1
11,8429,9927,3.1,3.3,2.3,0
11,8596,9925,11,5,1.29,0
12,8548,8597,1.29,5.25,11,1
12,9938,9925,4.2,3.6,1.83,1
12,8596,8429,2.1,3.3,3.5,1
12,9860,8467,1.91,3.75,3.6,2
12,9927,8485,2.3,3.2,3.2,0
12,9800,10251,3,3.25,2.38,0
13,9927,9938,2.6,3.2,2.7,0
13,8597,9860,2.7,3.2,2.6,2
13,10251,8596,1.57,3.6,6.5,1
13,9925,9800,1.25,5.5,12,1
13,8485,8548,4.5,3.7,1.75,1
13,8467,8429,1.83,3.4,4.5,0
14,9938,9800,1.67,3.5,5.5,1
14,8596,8548,7.5,4.5,1.4,2
14,10251,9927,1.91,3.4,4,1
14,8467,8597,2.1,3.4,3.4,2
14,8429,9860,3.2,3.3,2.25,1
14,9925,8485,1.36,4.5,9,1
15,8597,10251,2.9,3.25,2.4,0
15,9800,8596,2.1,3.25,3.6,0
15,8485,8429,1.67,3.6,5.25,2
15,9860,9938,2.9,3.25,2.4,0
15,9927,9925,6,4,1.53,2
15,8548,8467,1.3,5,10,1
16,8485,10251,2.6,3.25,2.7,2
16,8429,9938,2.88,3.3,2.4,2
16,9860,9925,5.5,3.75,1.62,1
16,8597,8596,2,3.3,3.8,2
16,8548,9927,1.25,5.75,11,1
16,8467,9800,2.25,3.25,3.25,1
17,8596,9860,3,3.25,2.38,2
17,9938,8597,1.62,3.8,5.75,0
17,9800,8485,2.63,3.25,2.63,1
17,9925,8429,1.2,6,15,1
17,9927,8467,2,3.4,3.7,2
17,10251,8548,4.33,3.5,1.83,2
18,8548,9938,1.33,4.75,10,1
18,8467,10251,3.1,3.3,2.3,1
18,8597,9925,8.5,5,1.33,1
18,9860,9927,2,3.4,3.75,1
18,8429,9800,2.3,3.2,3.2,1
18,8485,8596,1.67,3.5,5.5,2
19,8596,8467,2.5,3.2,2.88,2
19,9927,8429,1.83,3.5,4.33,1
19,10251,9860,2.1,3.3,3.5,0
19,9800,8597,2.25,3.3,3.2,1
19,9925,8548,2.38,3.4,2.88,0
19,9938,8485,2,3.3,3.75,2
2,8596,10251,2.6,3.3,2.63,2
2,9925,8467,1.17,7,17,1
2,9800,9938,3.2,3.25,2.25,0
2,8429,8485,2.75,3.3,2.5,2
2,9927,8597,2.1,3.3,3.5,1
2,9860,8548,5.25,3.6,1.67,2
20,9938,10251,2.4,3.3,2.88,1
20,8429,8548,8.5,4.6,1.36,2
20,9860,9800,1.85,3.3,4.5,1
20,8597,9927,2.4,3.3,2.88,2
20,8467,8485,2.3,3.3,3.1,1
20,9925,8596,1.18,7,13,0
21,8467,9925,7,4.33,1.44,2
21,8548,9860,1.33,5,9,0
21,8485,8597,1.83,3.4,4.5,1
21,8596,9938,3.1,3.3,2.25,2
21,10251,8429,1.62,3.75,5.5,1
21,9927,9800,2,3.2,4,1
22,9925,10251,1.4,4.5,7.5,2
22,9938,8467,1.67,3.6,5.5,0
22,8596,9927,2.8,3.3,2.5,0
22,8429,8597,2.3,3.25,3.2,0
22,9800,8548,7.5,4.5,1.4,2
22,9860,8485,2,3.3,3.8,2
23,8597,9938,3,3.25,2.38,0
23,8548,8596,1.17,7,15,1
23,8467,9860,2.5,3.3,2.8,1
23,10251,9800,1.67,3.5,5.5,1
23,8485,9927,2.1,3.3,3.5,2
23,8429,9925,8,4.5,1.4,2
24,9938,8429,1.53,3.75,7,2
24,9800,8467,2.38,3.25,3,0
24,8596,8597,2.5,3.25,2.8,2
24,10251,8485,1.83,3.5,4.33,0
24,9927,8548,7,4,1.5,0
24,9925,9860,1.33,4.75,10,1
25,8429,9927,2.9,3.3,2.4,0
25,9860,8596,1.85,3.4,4.5,1
25,8597,8467,2.25,3.3,3.2,1
25,9800,9938,3.1,3.3,2.25,2
25,8548,10251,1.4,4.5,8,1
25,8485,9925,6.5,3.8,1.53,0
26,9927,10251,2.5,3.25,2.8,1
26,9925,9938,1.36,4.75,8.5,1
26,8596,8485,2.9,3.3,2.4,1
26,9860,8429,1.75,3.5,4.75,1
26,8597,9800,2.1,3.3,3.5,0
26,8467,8548,8,4.5,1.4,1
27,9927,8597,1.91,3.4,4,1
27,10251,8467,1.91,3.4,4,0
27,9938,8596,1.67,3.6,5.25,1
27,8485,9860,2.2,3.2,3.4,2
27,9800,8429,2.1,3.4,3.4,0
27,8548,9925,2.25,3.4,3.1,1
28,8467,9927,2.5,3.3,2.8,2
28,8548,9800,1.2,6,15,1
28,8429,8485,2.63,3.3,2.63,0
28,10251,8597,1.83,3.5,4.5,1
28,8596,9925,8,5,1.36,2
28,9938,9860,1.91,3.4,4,1
29,8429,8596,2.1,3.3,3.5,0
29,9860,10251,2.5,3.25,2.8,1
29,9800,9927,2.75,3.3,2.5,0
29,8597,8548,8,4.5,1.4,2
29,9925,8467,1.25,5.5,12,1
29,8485,9938,2.75,3.3,2.5,0
3,8597,9800,2,3.25,4,2
3,8485,9927,2.1,3.3,3.5,0
3,9938,8596,1.67,3.6,5.5,1
3,10251,9925,5.5,3.75,1.62,2
3,8548,8429,1.14,7.5,19,1
3,8467,9860,3.1,3.3,2.3,0
30,10251,9938,2.38,3.3,3,2
30,8597,8429,2.1,3.25,3.2,2
30,9927,9860,2.1,3.4,3.4,1
30,8548,8485,1.17,7,15,1
30,8467,8596,1.8,3.4,4,0
30,9800,9925,7,5,1.33,1
31,8429,8467,2.4,3.2,3,1
31,9860,8548,6,3.75,1.57,2
31,9925,8597,1.17,7,15,1
31,8596,10251,3,3.25,2.38,2
31,9938,9927,2,3.3,3.8,1
31,8485,9800,1.91,3.4,4,1
32,8548,8429,1.14,7.5,17,1
32,8467,9938,2.8,3.25,2.5,2
32,9800,9860,2.75,3.3,2.5,0
32,9927,8596,1.67,3.75,5,2
32,8597,8485,2.6,3.3,2.63,1
32,10251,9925,5,3.75,1.67,2
33,9925,9927,1.33,5,9,1
33,8485,8467,2.38,3.25,3,2
33,8596,9800,2.38,3.25,3,1
33,9938,8548,4,3.4,1.91,0
33,9860,8597,1.8,3.5,4.5,1
33,8429,10251,2.8,3.25,2.5,1
34,9925,10251,1.4,4.33,8.5,1
34,9927,9938,2.63,3.25,2.63,2
34,8548,9860,1.3,5,10,1
34,8485,8596,2,3.4,3.7,1
34,8429,8597,2.1,3.4,3.4,1
34,8467,9800,1.91,3.4,4,0
35,9860,9927,2.1,3.3,3.5,2
35,9938,9925,3.6,3.5,2,2
35,10251,8548,5,3.75,1.67,2
35,8596,8429,2.38,3.25,3,2
35,8467,8485,2.2,3.3,3.25,0
35,9800,8597,2.3,3.3,3.1,1
36,9925,9927,1.33,5,9,1
36,9938,8548,3.7,3.4,2,2
36,10251,9860,2.3,3.3,3.1,2
36,8485,8429,2,3.4,3.7,2
36,8596,9800,2.25,3.4,3.1,0
36,8597,8467,2.38,3.3,3,2
37,9925,8548,2.25,3.3,3.2,1
37,9860,9938,2.5,3.3,2.75,0
37,8485,8597,2.2,3.3,3.25,2
37,8596,8467,2.25,3.4,3.1,0
37,8429,9800,2,3.4,3.7,0
37,9927,10251,2.1,3.3,3.5,0
38,8597,8596,2.2,3.4,3.2,0
38,8467,8429,2.1,3.4,3.4,2
38,9800,8485,2.3,3.4,3,2
38,9938,10251,2.1,3.4,3.5,2
38,9860,9925,5.25,3.6,1.67,2
38,8548,9927,1.36,5,8.5,0
4,8596,8485,3.1,3.3,2.3,0
4,9925,9938,1.25,5.5,13,0
4,9800,8467,2,3.4,3.75,0
4,9927,8548,6,3.8,1.57,0
4,9860,8597,1.73,3.5,4.33,1
4,8429,10251,3.75,3.4,2,1
5,10251,8467,1.8,3.5,4.5,1
5,8597,8548,7,4.33,1.44,0
5,9925,9860,1.33,5,8.5,1
5,8429,8596,2.25,3.3,3.2,0
5,8485,9800,1.8,3.5,4.5,1
5,9938,9927,1.91,3.4,4,2
6,9860,8429,1.53,3.8,6.5,1
6,8548,8485,1.33,5,9,0
6,8467,9938,3,3.25,2.38,2
6,8596,8597,2.4,3.25,2.9,0
6,9800,9925,8.5,4.75,1.36,2
6,9927,10251,2.2,3.25,3.3,2
7,9927,8596,1.73,3.6,5,1
7,8548,9925,2.4,3.25,2.9,1
7,10251,9938,2.3,3.3,3.1,0
7,9800,9860,3.1,3.3,2.3,1
7,8429,8467,2.25,3.4,3.1,2
7,8597,8485,2.6,3.3,2.63,0
8,8467,8548,7.5,4.2,1.44,2
8,10251,8597,1.91,3.4,4.2,1
8,9938,8429,1.5,4.2,6.25,0
8,8596,9800,2.4,3.3,2.88,2
8,8485,9860,2.3,3.3,3.1,0
8,9925,9927,1.25,5.5,12,0
9,8485,9938,2.38,3.25,3,2
9,8429,9925,10,5.25,1.29,2
9,9860,8596,1.57,3.75,6,0
9,8597,8467,2.2,3.25,3.25,1
9,9800,9927,2.63,3.2,2.75,0
9,8548,10251,1.36,4.6,8.5,0
1,8485,8429,2,3.4,3.75,1
1,9860,8467,1.91,3.4,4,0
1,8066,9925,8,4.5,1.4,2
1,9927,10251,2.38,3.25,3,2
1,8548,8597,1.2,6,15,1
1,9800,9938,3.6,3.2,2.1,0
10,8548,8066,1.2,6,15,0
10,9938,10251,2.05,3.3,3.6,1
10,9927,8429,1.8,3.5,4.5,2
10,9860,8597,1.73,3.5,5,2
10,8467,9925,8,4.5,1.4,2
10,9800,8485,3.1,3.3,2.3,1
11,9925,8485,1.22,6,13,1
11,10251,9860,2.75,3.3,2.5,2
11,8467,8597,2.1,3.4,3.4,2
11,8066,9927,2.75,3.2,2.6,2
11,9800,8548,10,5,1.3,2
11,8429,9938,2.6,3.4,2.6,2
12,8548,10251,1.22,5.5,15,2
12,9938,9800,1.6,3.8,5.75,2
12,9927,8467,1.83,3.5,4.33,1
12,9860,9925,6,3.8,1.57,1
12,8597,8429,2.1,3.4,3.4,1
12,8485,8066,2.38,3.25,3,2
13,8548,8485,1.17,7,15,1
13,9938,8597,2,3.5,3.6,0
13,10251,9927,2.63,3.3,2.63,1
13,8467,9860,3,3.25,2.38,2
13,9800,9925,9.5,5.5,1.29,2
13,8429,8066,2.6,3.25,2.7,2
14,9925,9938,1.25,5.5,12,0
14,9860,8429,1.57,4,5.5,1
14,8597,8548,7,4.33,1.44,2
14,8485,8467,2.3,3.4,3,2
14,8066,10251,2.2,3.4,3.2,1
14,9800,9927,3.2,3.4,2.2,0
15,9925,8066,1.25,5.5,12,0
15,9938,8548,5,3.6,1.7,2
15,9927,9860,2.63,3.3,2.6,2
15,10251,8467,2,3.4,3.75,0
15,8597,8485,1.8,3.5,4.5,1
15,8429,9800,2.1,3.3,3.5,0
16,8548,9860,1.5,4,7,1
16,9927,8597,2.3,3.3,3.1,2
16,10251,9800,2.05,3.5,3.4,1
16,8467,8429,1.83,3.5,4.33,1
16,8485,9925,7.5,4.2,1.44,2
16,8066,9938,2.8,3.25,2.5,2
17,9925,8597,1.25,5.5,12,0
17,9938,9927,2.1,3.4,3.4,1
17,9860,8485,1.53,3.8,6.5,1
17,8066,8548,6,4,1.53,0
17,9800,8467,2.63,3.25,2.63,2
17,8429,10251,3.1,3.2,2.3,2
18,8548,9800,1.17,7,15,1
18,9860,8066,1.73,3.75,4.5,0
18,8467,9938,2.63,3.3,2.63,0
18,8597,10251,2.1,3.4,3.4,1
18,8485,9927,2.2,3.3,3.25,2
18,8429,9925,11,5,1.29,0
19,9925,8467,1.2,6.5,13,1
19,9938,8429,1.5,4,7,1
19,9927,8548,5.5,3.75,1.62,2
19,10251,8485,1.8,3.5,4.5,2
19,8597,9860,2.88,3.3,2.4,2
19,8066,9800,1.67,3.75,5,2
2,9925,9800,1.2,6,15,1
2,10251,8548,4.75,3.6,1.73,2
2,8467,8485,2.38,3.3,2.9,2
2,8597,9927,2.63,3.3,2.6,2
2,8429,9860,2.75,3.3,2.5,2
2,9938,8066,1.67,3.6,5.25,2
20,9925,9927,1.29,5.25,10,1
20,10251,9938,2.5,3.3,2.75,0
20,8467,8548,6.5,4.5,1.44,2
20,8066,8597,2.25,3.25,3.2,2
20,9800,9860,4,3.4,1.91,2
20,8429,8485,2.5,3.3,2.75,2
21,8548,9925,2,3.3,3.75,2
21,9860,10251,1.62,4,5,1
21,8467,8066,2.6,3.25,2.7,1
21,8485,9938,2.75,3.3,2.5,0
21,9800,8597,2.88,3.4,2.38,2
21,8429,9927,3,3.4,2.3,0
